id,name,round,location,sector,website,status,slug
1783,01 Advisors,"Series A, Series B, Series C",United States,Software,https://01a.com,Active,01-advisors
4957,01Fintech,,,,https://www.01fintech.com,Active,01fintech
1784,01VC,"Series A, Series B",China,"E-Commerce, B2B, Consumer Services",https://01vc.com,Active,01vc
1785,01 Ventures,"Seed, Series A",Netherlands,Deep Tech,https://www.01ventures.com/,Active,01-ventures
4958,021 Capital,,India,Various sectors,https://www.021.capital,Active,021-capital
518,100X.VC,Seed,India,Various sectors,https://www.100x.vc,Active,100xvc
4960,10D Ventures,,Israel,Various sectors,https://www.10d.vc,Active,10d-ventures
4961,10T Holdings,,United States,,https://10tfund.com,Active,10t-holdings
1787,10x Capital,Seed,United States,"Analytics, Software",https://10xcapital.com,Active,10x-capital
4962,10x Founders,Seed,Germany,Tech,https://www.10xfounders.com,Active,10x-founders
4963,10x Group,,,,https://10x.group,Active,10x-group
4964,10x Value Partners,,,,https://www.10xvaluepartners.com,Active,10x-value-partners
4965,10X Venture,,,,https://www.10xvp.com,Active,10x-venture
4966,11:11 Media,,,,https://eleven11media.com,Active,11:11-media
4967,111 West,,,,https://111westcapital.com,Active,111-west
4968,111° West Capital,,,,https://www.111westcapital.com,,111°-west-capital
1788,11.2 Capital,"Seed, Series A",United States,"Health Care, Privacy and Security, Financial Services, AI",https://www.112capital.com/,Active,112-capital
4969,116 Street Ventures,,,,https://www.av.vc/funds/116street,,116-street-ventures
1015,11 Tribes Ventures,"Seed, Series A",United States,"AI, Healthcare, B2B SaaS, B2B, B2B2C, B2B Software, B2B & Enterprise, Agriculture, Future of Work, Data Analytics",https://11tribes.vc,Active,11-tribes-ventures
622,123 Investment Managers,Seed,France,Various sectors,https://www.123-im.com,Active,123-investment-managers
1789,1315 Capital,"Series C, Growth",United States,"Health Care, Biotechnology",https://www.1315capital.com/,Active,1315-capital
1016,1337 Ventures,"Pre-Seed, Seed",Malaysia,"Consumer, Agnostic, Fintech, Insurtech, Health and Wellness",https://1337.ventures,Active,1337-ventures
1790,137 Ventures,Growth,United States,"Advertising, Agnostic",https://www.137ventures.com/,Active,137-ventures
4972,1414 Ventures,,,,https://www.1414ventures.com,,1414-ventures
4974,14Peaks Capital,,,,https://www.14peaks.capital,,14peaks-capital
1791,14W,Seed,United States,"E-Commerce, Retail, Health Care, Marketplaces, Life Sciences",https://www.14w.com/,Active,14w
1017,1517 Fund,Seed,United States,"Software, SaaS, Health Care, Mobile, Applications, Enterprise, IT",https://www.1517fund.com/,Active,1517-fund
4975,1707 Capital,,,,https://1707-capital.com,Active,1707-capital
3040,1776 Ventures,"Seed, Series A",United States,"Transportation, Education, Financial Services",https://1776.ventures,Active,1776-ventures
4976,1789 Capital,,,,https://www.1789capital.io,,1789-capital
4977,17Capital,,France,,https://www.17capital.com/,,17capital
4978,180 Group,,,,https://www.180group.com,,180-group
4979,1818 Venture Capital,,,,https://www.1818venturecapital.com,,1818-venture-capital
4980,1818 Ventures,,,,https://www.1818venturecapital.com,,1818-ventures
1792,1823 Ventures,Seed,,Agnostic,https://www.1823ventures.com/,Active,1823-ventures
4981,1835i Ventures,,,,https://www.1835i.com,,1835i-ventures
1018,1843 Capital,"Series A, Series B",United States,"Underrepresented, AI, B2B, B2B2C, Blockchain, Consumer Goods, Crypto, Digital Health, Fintech, Impact, IoT, Lifestyle and Wellness, Platforms, Privacy and Security, Transportation",https://1843capital.com,Active,1843-capital
1793,1855 Capital Partners,"Seed, Series A",,"IT, Software, Health Care",https://1855capital.com,Active,1855-capital-partners
1019,1863 Ventures,"Accelerator, Seed",United States,"Agnostic, Underrepresented",https://www.1863ventures.net/,Active,1863-ventures
1020,186 Ventures,"Pre-Seed, Seed",United States,Agnostic,https://www.186ventures.com,Active,186-ventures
4982,1930 Capital,,,,https://www.1930capital.com,,1930-capital
3041,1955 Capital,"Seed, Series A",United States,"Education, Impact",https://1955.capital,Active,1955-capital
1021,1982 Ventures,Pre-Seed,,Blockchain,https://www.1982.vc/,Active,1982-ventures
1022,1984 Ventures,"Pre-Seed, Seed",United States,"Enterprise, E-Commerce, Marketplaces, Real Estate, Fintech, Consumer Services, Software, Health Care, AI, IT",https://1984.vc,Active,1984-ventures
3042,1Confirmation,"Seed, Series A",United States,Financial Services,https://www.1confirmation.com/,Active,1confirmation
468,1Crowd,Seed/Early-stage,India,Various sectors,https://www.1crowd.co,Active,1crowd
4983,1 Sharpe Ventures,,,Tech,https://www.1sharpe.ventures,Active,1-sharpe-ventures
4984,1Sharpe Ventures,,,,https://1sharpe.com,Active,1sharpe-ventures
4985,1st Class Guernsey,,,,https://thefirstclassbarber.com,,1st-class-guernsey
1023,1st Course Capital,"Seed, Pre-Seed",,"Impact, Food and Beverage, FoodTech",https://www.1cc.vc,Active,1st-course-capital
1024,1Up Ventures,"Seed, Series A",United States,"Gaming, Mobile, Digital Media, ESports",https://1upfund.com,Active,1up-ventures
4986,2040 Foundation,,,,https://mission2040.org,,2040-foundation
4987,2045 Ventures,,United States,,https://www.2045vc.com/,,2045-ventures
4988,2048 VC,,,,https://www.2048.vc,,2048-vc
1026,2048 Ventures,Pre-Seed,United States,"Enterprise, Consumer Electronics, E-Commerce, VR/AR, Real Estate, Fintech, Agnostic, Digital Health, Sustainability, Climate, AI, API, Marketplaces, B2B, SaaS, Biotechnology",https://www.2048.vc/,Active,2048-ventures
4989,2050 Capital,,,,https://www.2050cap.com,,2050-capital
4990,205 Capital,,,,https://www.205capital.com/,,205-capital
4991,2.0 Ventures,,,,https://2point0ventures.com,Active,20-ventures
1796,212,"Series A, Series B",Turkey,"E-Commerce, Software",https://212.vc,Active,212
9,212v,Early-stage,Turkey,Tech,https://212.vc/,Active,212v
4992,2150 Urban Tech Sustainability Fund,,,,https://www.2150.vc,,2150-urban-tech-sustainability-fund
4993,22C Capital,,,,https://www.22ccapital.com,,22c-capital
1027,22 Fund,Growth,United States,"Manufacturing, Underrepresented",https://the22fund.com,Active,22-fund
4994,24 Haymarket,,,,https://24haymarket.com,Active,24-haymarket
1028,24Haymarket,"Series A, Series B",,"B2B, Enterprise, Digital healthcare, Cyber Security, Supply chain & logistics, Climate Tech, Future of Work, Professional Services Tech ",https://24haymarket.com,Active,24haymarket
4995,25madison Ventures,,,,https://www.25madison.com,,25madison-ventures
4996,2am VC,,,,https://www.2amvc.com,,2am-vc
1797,2B Angels,"Seed, Angel",Israel,"Software, SaaS, AI, E-Commerce, Agnostic",https://www.2b.vc,Active,2b-angels
4997,2i Ventures,,,,https://www.2iventures.com,,2i-ventures
4998,2M,,United States,,https://2m.com,Active,2m
4999,301 INC,,United States,Food and Beverage,https://www.301inc.com/,,301-inc
5000,305 Ventures,,,,https://www.305.ventures,,305-ventures
1799,32 Degrees Capital,Seed,,Energy,https://www.32degrees.ca/,Active,32-degrees-capital
1800,32 Ventures,"Pre-Seed, Seed",,Software,https://32advisors.com/32ventures,Active,32-ventures
3045,33 Capital,Seed,,"Consumer, Fintech",https://33-capital.com,Active,33-capital
5001,35 Ventures,,,,https://35v.tv/,Active,35-ventures
1029,360 Capital,"Pre-Seed, Seed, Series A, Series B",France,"AI, Analytics, Automation, B2B, B2C, B2B2C, API, Computing, Consumer Services, Deep Tech, Developer Tools, Digital Health, E-Commerce, Femtech, Food and Beverage, Hardware, IoT, Software, Platforms, Lifestyle and Wellness, Media and Entertainment, Marketplaces, Logistics",https://www.360cap.vc/,Active,360-capital
5002,360 Venture Collective,,,,https://www.360venturecollective.com,,360-venture-collective
1801,37 Angels,"Pre-Seed, Seed, Angel",,"Enterprise, Health Care",https://www.37angels.com/,Active,37-angels
5003,37 Interactive Entertainment,,,,https://www.37entertainment.net,,37-interactive-entertainment
5005,3B Future Health Fund,,,,https://3bfuturehealth.com,Active,3b-future-health-fund
5006,3B Ventures,,Malaysia,Lifestyle and Wellness,https://3bvc.hatcher.com,Active,3b-ventures
5007,3D Ventures,,,,https://www.3dventures.com,,3d-ventures
5008,3E Bioventures Capital,,,,https://3ebiovc.com,Active,3e-bioventures-capital
5009,3H Health Investment,,,,https://3hhinvestment.com/index.php?m=content&c=index&a=lists&catid=31,Active,3h-health-investment
1802,3Lines,Seed,United States,"Software, AI, Future of Work, Enterprise , Industry Technology",https://3lines.vc,Active,3lines
494,3Lines Venture Capital,Seed/Early-stage,India,"Tech, Internet",https://www.3lines.vc,Active,3lines-venture-capital
465,3one4 Capital,Seed/Early-stage,India,Various sectors,https://www.3one4capital.com,Active,3one4-capital
3047,3Rodeo,Seed,United States,Enterprise,https://3rodeo.com,Active,3rodeo
3048,3S Landing Pad,,,"Software, IT",https://appmaster.io/,Active,3s-landing-pad
1806,3TS Capital Partners,"Series A, Series B",,"Software, E-Commerce, Agnostic",https://3tscapital.com,Active,3ts-capital-partners
1030,3VC,"Seed, Series A, Series B",Austria,"Software, IT, SaaS",https://three.vc,Active,3vc
5011,3W Capital,,,,https://www.3wpcap.com,,3w-capital
3050,3wVentures,"Seed, Series A",Switzerland,"Financial Services, Fintech",https://3wventures.com,Active,3wventures
1807,.406 Ventures,"Seed, Series A, Series B",United States,"Health Care, Privacy and Security, Analytics, Enterprise",https://www.406ventures.com/,Active,406-ventures
5012,4100 Group,,,,https://www.linkedin.com/company/the-4100-group-inc,,4100-group
5013,41 Group,,,,https://41group.ch,Active,41-group
392,42CAP,Seed/Early-stage,Germany,Software as a Service (SaaS),https://www.42cap.com,Active,42cap
3053,43North,Accelerator,United States,Financial Services,https://43north.org,Active,43north
1809,4490 Ventures,"Series A, Series B",United States,"Financial Services, Agriculture, Education, Agnostic",https://4490ventures.com,Active,4490-ventures
1810,4BIO Capital,"Series A, Series B",,"Life Sciences, Biotechnology",https://www.4biocapital.com/,Active,4bio-capital
5016,4D Capital,,,,https://4datx.com/,Active,4d-capital
5017,4Di Capital,,,,https://4dicapital.com/,Active,4di-capital
1811,4DX Ventures,"Seed, Series A, Series B",,"Software, B2B, Agnostic",https://www.4dxventures.com/,Active,4dx-ventures
5018,4Founders Capital,,,,https://www.4founderscapital.com,,4founders-capital
5019,4FOX Ventures,,,,https://4fox-ventures.com,Active,4fox-ventures
1031,4impact,"Seed, Series A",Netherlands,"Impact, Software",https://www.4impact.vc,Active,4impact
5020,4impact Capital,,,,https://www.4impact.vc,,4impact-capital
1812,4K Soft,Seed,,Education,https://4ksoftltd.com,Active,4k-soft
5021,4See Ventures,,,,https://4seeventures.ch,Active,4see-ventures
5022,500 Durians,,,,https://sea.500.co/,,500-durians
5023,500 Global,,,,https://500.co,Active,500-global
5025,500 Southeast Asia,,,,https://sea.500.co,,500-southeast-asia
222,500 Startups,Pre-seed/Seed,United States,Various Sectors,https://www.500.co,Active,500-startups
5026,500 Startups Latam,,,,https://latam.500.co,,500-startups-latam
838,500 Startups (MENA region),Early stage,United Arab Emirates,Tech,https://www.500.co/mena,Active,500-startups-(mena-region)
1032,500 Startups Vietnam,"Pre-Seed, Seed",Vietnam,Advertising,https://vietnam.500.co,Active,500-startups-vietnam
572,50 Partners,Seed/Early-stage,France,Tech,https://www.50partners.fr,Active,50-partners
5028,50 South Capital Advisors,,,,https://www.50southcapital.com,,50-south-capital-advisors
5029,50Y,,,,https://www.fiftyyears.com/,,50y
5030,50 Years VC,,,,https://www.fiftyyears.com/,,50-years-vc
5031,57 Stars,,,,https://www.57stars.com,,57-stars
3056,5AM Ventures,"Series A, Series B, Growth",United States,"Financial Services, Digital Health, Biotechnology",https://5amventures.com,Active,5am-ventures
5033,5Y Capital,,,,https://www.5ycap.com/en/about,,5y-capital
5034,60 Degree Capital,,,,https://www.sixtydegreecapital.com,,60-degree-capital
3057,645 Ventures,"Series A, Series B, Growth",United States,"Agnostic, D2C, SaaS, Infrastructure, Security, Consumer",https://645ventures.com,Active,645-ventures
5036,653 Investment Partners,,,,https://653investments.com,Active,653-investment-partners
5037,6th Man Ventures,,,,https://6thman.ventures/,Active,6th-man-ventures
3059,70Ventures,"Accelerator, Pre-Seed, Seed, Series A",Lithuania,"B2B, Software, IT, Agnostic",https://www.70v.com/,Active,70ventures
5038,747 Capital,,United States,,https://747capital.com,Active,747-capital
5039,75 and Sunny,,,,https://www.75andsunny.vc,,75-and-sunny
5040,75&Sunny,,,,https://www.75andsunny.vc,,75sunny
1033,76ers  Innovation Lab,Startup Studio (Lab),United States,"Gaming, Sports",https://sixersinnovationlab.com,Active,76ers--innovation-lab
5042,776,,,,https://sevensevensix.com,Active,776
5043,776 Ventures,,,,https://sevensevensix.com,,776-ventures
1034,7BC Venture Capital,"Seed, Series A",United States,"AI, Analytics, B2B, B2B2C, B2C, E-Commerce, Enterprise, Fintech, Financial Services, Marketplaces, Real Estate, SaaS, Cyber Security, Agnostic",https://www.7bc.vc,Active,7bc-venture-capital
5044,7-Eleven,,,,https://www.7-eleven.com,,7-eleven
5045,7 Gates,,United States,"Advertising, Sales and Marketing, Agnostic",https://7-gates.com,Active,7-gates
3060,7 Gate Ventures,"Seed, Series A",United States,"Health Care, Privacy and Security, Agnostic",https://7gate.vc,Active,7-gate-ventures
1816,7 Global Capital,"Series B, Series C, Growth",,"Health Care, Marketplaces, Agnostic",https://www.7globalcapital.com/,Active,7-global-capital
5047,7Ridge,,,,https://7ridge.com,Active,7ridge
1817,7thirty Capital,Seed,France,"Supply Chain Management, Analytics, Retail, Marketplaces, Logistics, Software, Financial Services",https://7thirtycapital.com,Active,7thirty-capital
1818,7-Ventures,"Seed, Series A, Series B",United States,"Robotics, Enterprise, Mobile",https://7-ventures.co,Active,7-ventures
1036,7Wire Ventures,"Seed, Series A, Series B",United States,"Education, Health Care",https://www.7wireventures.com/,Active,7wire-ventures
5048,8090 Industries,,,,https://www.8090industries.com,,8090-industries
5049,8090 Partners,,,,https://www.8090partners.com,,8090-partners
3061,81 Collection,"Pre-Seed, Seed",United States,Agnostic,https://www.81collection.com,Active,81-collection
1820,83North,"Seed, Series A, Series B",United Kingdom,Privacy and Security,https://www.83north.com/,Active,83north
5050,8-Bit Capital,,,,https://8bitcapital.com,Active,8-bit-capital
3062,8capita,Seed,,Enterprise,https://8capita.com,Active,8capita
3063,8F Investment Partners,"Seed, Series A, Series B",,Impact,https://8f-am.com/,Active,8f-investment-partners
5051,8i,,,,https://8i.com,Active,8i
1821,8VC,"Seed, Series A, Series B, Growth",United States,"Biotechnology, Health Care, Software, Fintech, SaaS, AI",https://www.8vc.com/,Active,8vc
5053,8Z,,,,https://8z.com,Active,8z
5055,9900 Capital,,,,https://9900capital.com,Active,9900-capital
5056,99 Startups,,,,https://www.99startups.com,,99-startups
5057,99Tartans,,United States,,https://www.99tartans.com/,,99tartans
3064,9Mile Labs,"Pre-Seed, Seed, Series A",United States,Media and Entertainment,https://www.9milelabs.com/,Active,9mile-labs
5058,9Unicorns,,,,https://www.9unicorns.in,,9unicorns
5059,9 Yards Capital,,,,https://9yards.vc/,Active,9-yards-capital
1822,9Yards Capital,"Series A, Series B, Series C",,"Financial Services, Fintech, Agnostic",https://9yards.vc/,Active,9yards-capital
5060,A12 Incubator,,,,https://www.ai2incubator.com,,a12-incubator
3065,A15,"Seed, Series A, Series B",Egypt,IT,https://www.a15.com/,Active,a15
5061,A24,,,,https://a24films.com,Active,a24
470,A91 Partners,Seed/Early-stage,India,Various sectors,https://www.a91partners.com,Active,a91-partners
5065,AAF Management,,,,https://aaf.vc,Active,aaf-management
5068,Aarden Partners,,,,https://koreabr.com/mk/MKBRD01R1.do?k=MDAwNzY2ODA4Mw&c=psep-co-ltd,,aarden-partners
5069,AARP Foundation,,,,https://www.aarp.org/aarp-foundation,,aarp-foundation
5070,Aa Sons,,,,https://aasons.com,Active,aa-sons
5071,Aavishkaar Capital,,,,https://aavishkaarcapital.in,Active,aavishkaar-capital
5073,Abacus Capital Group,,United States,Real Estate,https://www.abacuscapitalgroup.com/,,abacus-capital-group
5075,Abbot Labs,,,Health Care,https://www.abbott.com/,,abbot-labs
5077,Abbott Fund,,United States,Health Care,https://www.abbott.com/responsibility/abbott-fund.html,,abbott-fund
5078,Abbott Ventures,,United States,,https://www.abbott.com/partners/licensing.html,,abbott-ventures
5079,ABB Technology Ventures,,,,https://global.abb/group/en/technology/ventures,,abb-technology-ventures
5081,AbbVie Ventures,,United States,,https://www.abbvie.com/partnerships/abbvie-ventures.html,,abbvie-ventures
4,ABC Accelerator,Pre-seed/Seed,Slovenia,Tech,https://abc-accelerator.com/,Active,abc-accelerator
5082,AbCellera,,,,https://abcellera.com,Active,abcellera
5085,Abdiel Capital,,,,https://abdielcapital.com,Active,abdiel-capital
5086,Abdo Partners,,,,https://abdosolutions.com,Active,abdo-partners
1825,Abell,"Seed, Series A",United States,"Education, Health Care",https://abell.org,Active,abell
5087,Abénex Capital,,,,https://www.abenex.com/,,abénex-capital
1826,Aberdare Ventures,"Seed, Series A, Series B, Growth",United States,"Health Care, Biotechnology, Pharmaceutical",https://aberdare.com,Active,aberdare-ventures
5088,Aberdeen Standard Investments,,,,https://www.aberdeenstandard.com/,,aberdeen-standard-investments
5089,ABHH Group,,,"Real Estate, Financial Services",https://www.abhh.lu/,,abhh-group
5090,Abies Ventures,,,,https://abies.vc,Active,abies-ventures
5091,AB InBev,,,,https://www.ab-inbev.com,,ab-inbev
1827,Able Partners,"Seed, Series A, Series B",United States,"Health Care, Lifestyle and Wellness, Education",https://ablepartners.nyc,Active,able-partners
5095,ABN Group,,,,https://www.abngroup.com.au,,abn-group
1828,Aboitiz Group,Seed,Philippines,"Agnostic, Lending and Investments, Food and Beverage",https://aboitiz.com,Active,aboitiz-group
5097,AB Private Credit Investors,,,,https://www.alliancebernstein.com/americas/en/private-credit-investors/home.html,,ab-private-credit-investors
5098,Abrdn,,,,https://www.abrdn.com/en-gb/corporate/,,abrdn
5099,Abris Capital Partners,,United Kingdom,,https://abris-capital.com,Active,abris-capital-partners
3070,ABRY Partners,Growth,United States,"Privacy and Security, IT, IoT, Insurance",https://abry.com,Active,abry-partners
5100,Absa CIB,,,,https://cib.absa.africa,Active,absa-cib
1829,ABS Capital,"Series A, Series B, Series C, Growth",United States,"Financial Services, Enterprise, E-Commerce",https://abscapital.com,Active,abs-capital
3071,ABS Investment Management,"Series A, Series B",United States,Financial Services,https://www.absinv.com/,Active,abs-investment-management
5101,Absolute Return for Kids,,United States,,https://arkonline.org,Active,absolute-return-for-kids
5102,Abstraction Ventures,,,,https://abstraction.vc,Active,abstraction-ventures
1830,Abstract Ventures,"Seed, Pre-Seed",United States,"Agnostic, Software, Fintech, Financial Services, Health Care",https://abstractvc.com,Active,abstract-ventures
3072,ABS Ventures,"Series A, Series B",United States,"Advertising, SaaS",http://www.absventures.com/,Active,abs-ventures
1831,Abu Dhabi Capital Group,Growth,,"Health Care, Real Estate",https://adcg.ae,Active,abu-dhabi-capital-group
5103,Abu Dhabi Catalyst Partners,,,,https://adcatalystpartners.com/,Active,abu-dhabi-catalyst-partners
5104,Abu Dhabi Growth Fund,,,,https://www.adfd.ae/english/Pages/Home.aspx,,abu-dhabi-growth-fund
5105,Abu Dhabi Investment Authority,,,,https://www.adia.ae,,abu-dhabi-investment-authority
835,Abu Dhabi Investment Office (ADIO),Various stages,United Arab Emirates,Various,https://www.investinabudhabi.ae,Active,abu-dhabi-investment-office-(adio)
5106,Abundant Venture Partners,,United States,Lifestyle and Wellness,https://abundantventurepartners.com,Active,abundant-venture-partners
5107,ABV,,,,https://www.abvsf.com,,abv
5108,AB Ventures,,,,https://www.arabbank.com/mainmenu/home/innovation/ab-ventures,,ab-ventures
5109,Acacia Partners,,United States,,https://acaciapartnersllc.com,Active,acacia-partners
1833,Acadian Ventures,"Seed, Series A",United States,"Software, Agnostic",https://www.acadianventures.com/,Active,acadian-ventures
5110,A Capital,,,,https://acapital.com,Active,a-capital
1835,A.Capital,"Seed, Series A, Series B, Series C, Growth",United States,"Consumer, Enterprise, Software, Mobile, E-Commerce, Education, Marketplaces",https://acapital.com,Active,acapital
5112,Acario Innovation,,United States,Energy,https://acarioinnovation.com,Active,acario-innovation
3073,Acatera Ventures,Pre-Seed,,"Privacy and Security, Fintech, IoT",https://www.acateraventures.com/,Active,acatera-ventures
5113,Acceler8,,,,https://www.acceler8.today,,acceler8
3075,Accelerace,"Accelerator, Seed",Denmark,"AI, Biotechnology, Blockchain, Fintech, Food and Beverage, Health Care, IoT, IT, Sustainability",https://accelerace.io,Active,accelerace
1836,AccelerAsia Ventures,"Accelerator, Seed",,Agnostic,https://accelerasia.com,Active,accelerasia-ventures
317,Accelerated Digital Ventures,"Early-stage, Seed",United Kingdom,Various sectors,https://adv.vc/,Active,accelerated-digital-ventures
3077,Accelerate South,Accelerator,United States,Health Care,https://acceleratesouth.com,Active,accelerate-south
1038,Accelerate Venture Partners,"Seed, Pre-Seed, Series A, Alt. VC, Angel, Early Stage",United States,Agnostic,https://www.avpict.com,Active,accelerate-venture-partners
3078,Accelerating Asia,"Accelerator, Pre-Seed, Seed",Singapore,Financial Services,https://www.acceleratingasia.com/,Active,accelerating-asia
1837,Accelerator Ventures,"Accelerator, Seed, Series A, Series B",United States,"Advertising, Mobile",https://acceleratorventures.com,Active,accelerator-ventures
448,Accel India,Seed/Early-stage,India,"Tech, Internet",https://www.accel.com/indias,Active,accel-india
5114,Accel-KKR,,United States,,https://www.accel-kkr.com/,,accel-kkr
3080,Accelmed Partners,"Seed, Series A",Israel,"Digital Health, Biotechnology, Health Care",https://accelmed.com,Active,accelmed-partners
5116,AccelR8,,,,https://www.accelr8.com/,,accelr8
5117,Accent Capital Partners,,United States,,https://accentcapitalpartners.com,Active,accent-capital-partners
5118,Accenture,,Ireland,Software,https://www.accenture.com/us-en,,accenture
5119,Accenture Ventures,,,,https://www.accenture.com/ch-en/about/ventures-index,,accenture-ventures
3081,Access2Europe,Accelerator,France,Financial Services,https://access2europe.org,Active,access2europe
5120,Access Biotechnology,,,"Biotechnology, Pharmaceutical",https://www.accessindustries.com/biotechnology/,,access-biotechnology
5121,Access Bridge Ventures,,,,https://access-bridge.com,Active,access-bridge-ventures
5122,Access Capital Partners,,Belgium,,https://www.access-capital-partners.com/,,access-capital-partners
5123,Access Entertainment,,,,https://www.accessindustries.com/entertainment/,,access-entertainment
1838,Access Holdings,Series B,United States,"SaaS, Insurance, Software",https://accessholdings.com,Active,access-holdings
5124,Access Industries,,United Kingdom,"Messaging and Telecommunications, Media and Entertainment, Real Estate, Biotechnology",https://www.accessindustries.com/,,access-industries
1839,Access Technology Ventures,Growth,United States,"Consumer, Software, Enterprise",https://www.accessindustries.com/technology-ventures/,Active,access-technology-ventures
1040,Access Venture Partners,"Pre-Seed, Seed, Series A, Series B",United States,"IT, Consumer Services, Software, Financial Services",https://accessvp.com,Active,access-venture-partners
1840,Access Ventures,"Seed, Series A, Series B",United States,"Financial Services, Fintech, Applications, IT, Mobile, Impact",https://accessventures.org,Active,access-ventures
3082,Accion,"Pre-Seed, Seed, Series A, Series B",United States,"Fintech, Insurance, Agriculture, Impact",https://www.accion.org/,Active,accion
1841,Accion Venture Lab,Seed,,"Agriculture, Fintech",https://www.accion.org/how-we-work/invest/accion-venture-lab,Active,accion-venture-lab
3083,Accolade Partners,Growth,United States,Health Care,https://www.accoladepartners.com/,Active,accolade-partners
3084,Accomplice,"Series A, Series B, Growth",United States,Agnostic,https://accomplice.co,Active,accomplice
5127,Accretion Investment Management,,Australia,,https://accretion.com.au,Active,accretion-investment-management
5128,Accretive Exit Capital,,United States,,https://accretiveexit.com,Active,accretive-exit-capital
5129,Accuvest,,,,https://www.accuvest.com,,accuvest
5131,Ace Capital Partners,,,,https://tikehau-ace.capital/en/,,ace-capital-partners
1842,Ace & Co,"Pre-Seed, Seed, Series A, Series B, Series C, Growth",Switzerland,"E-Commerce, Financial Services",https://aceandcompany.com,Active,ace--co
5133,ACE & Company,,,,https://aceandcompany.com,Active,ace--company
3086,Ace Limited,"Series C, Growth",Switzerland,"Insurance, Financial Services, Fintech",https://www.chubb.com/,Active,ace-limited
1041,Acequia Capital,"Pre-Seed, Seed",United States,"Software, IT, E-Commerce, SaaS, Agnostic",https://www.acecap.com,Active,acequia-capital
5134,ACF Investors,,,,https://www.acfinvestors.com,,acf-investors
5135,Achari Ventures,,,,https://www.acharivc.com,,achari-ventures
5136,Achieve Partners,,,,https://www.achievepartners.com/,,achieve-partners
5137,Achmea Innovation Fund,,,,http://www.achmeainnovationfund.nl/,Active,achmea-innovation-fund
3087,ACI Capital,Growth,United States,Consumer Services,https://acicapital.com/team.html,Active,aci-capital
5138,Acies Acquisitions,,,,https://aciesinvestments.com,Active,acies-acquisitions
5139,Acies Investments,,,,https://aciesinvestments.com,Active,acies-investments
5140,Ackerley Partners,,United States,,https://ackerley.com,Active,ackerley-partners
5141,Ackermans & van Haaren,,,,https://www.avh.be/,,ackermans--van-haaren
3088,ACME Capital,"Seed, Series A, Series B",United States,"E-Commerce, Software, Health Care, Mobile",https://www.acme.vc/,Active,acme-capital
5142,ACME Ventures,,,,https://www.acme.vc,,acme-ventures
1843,Aconcagua Ventures,Seed,United States,"E-Commerce, SaaS",https://aconcagua.ventures,Active,aconcagua-ventures
5143,Aconterra,,,,https://aconterra.com,Active,aconterra
824,Acorn Capital,Various stages,Australia,Tech,https://www.acorncapital.com.au,Active,acorn-capital
5145,Acorn Energy,,United States,Energy,https://acornenergy.com,Active,acorn-energy
5146,Acorn Growth Companies,,United States,,https://acorngrowthcompanies.com,Active,acorn-growth-companies
1844,Acorn Pacific Ventures,"Seed, Series A, Growth",United States,"Software, SaaS, Analytics, AI, Fintech, IoT",https://www.acornpacific.ventures/,Active,acorn-pacific-ventures
1042,Acquired Wisdom Fund,"Pre-Seed, Seed",,"SaaS, Sports",https://awf.vc/faq,Active,acquired-wisdom-fund
3091,Acre Venture Partners,"Seed, Series A",,Impact,https://acre.vc/,Active,acre-venture-partners
1043,Acrew Capital,"Seed, Series A, Series B, Growth",United States,"Fintech, Crypto, web3, Consumer, Security, Financial Services, IT, Software",https://www.acrewcapital.com,Active,acrew-capital
3092,Acronym Venture Capital,Seed,United States,"Enterprise, Fintech, E-Commerce, B2C",https://www.acronymvc.com/,Active,acronym-venture-capital
5147,Across Capital,,,,https://www.acrosscap.com,,across-capital
5148,Across Private Investments,,,,https://across.sk/en,Active,across-private-investments
5149,ACR Strategic Credit,,,,https://acr-invest.com/strategies,Active,acr-strategic-credit
3093,ACS Entrepreneurial Resources Center,Accelerator,United States,"Biotechnology, Energy",https://www.acs.org/erc,Active,acs-entrepreneurial-resources-center
5151,ACS Group,,,,https://www.grupoacs.com/home,,acs-group
5152,ACT Capital Advisors,,,,https://actcapitaladvisors.com,Active,act-capital-advisors
5153,Actcelerate International Group,,,,https://actcelerategroup.com,Active,actcelerate-international-group
5154,Actea Ventures,,,"Biotechnology, Life Sciences",https://acteaventures.com,Active,actea-ventures
1845,Action Community for Entrepreneurship,Seed,,"Agnostic, Education",https://ace.sg/,Active,action-community-for-entrepreneurship
5156,Action Potential VC,,,,https://actionpotentialvc.com,Active,action-potential-vc
5157,Actis,,,Energy,https://www.act.is/,,actis
1846,Activant Capital,"Series A, Series B, Series C",United States,"Software, Retail, E-Commerce",https://activantcapital.com,Active,activant-capital
1044,Activate Capital,"Series B, Series C, Growth",United States,"Agriculture, Climate, Energy, Infrastructure, IoT, Logistics, Manufacturing, Real Estate, Supply Chain Management, Cybersecurity, Transportation, Automation",https://activatecap.com/,Active,activate-capital
1847,Activate Venture Partners,"Seed, Series A, Series B",United States,"Health Care, Software, IT, Analytics, Enterprise, Pharmaceutical, Agnostic",https://activatevp.com,Active,activate-venture-partners
5158,Active Capital Partners,,,"Fintech, Food and Beverage, Media and Entertainment, Life Sciences, Health Care",https://activecappartners.com,Active,active-capital-partners
